Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143131,11514313,Indoor potted African violets,Violettes africaines en pot d'intérieur,Indoor potted African violets.,Violettes africaines en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143132,11514313,Indoor potted gerberas,Gerberas en pot d'intérieur,Indoor potted gerberas.,Gerberas en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143133,11514313,Indoor potted chrysanthemums,Chrysanthèmes en pot d'intérieur,Indoor potted chrysanthemums.,Chrysanthèmes en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143134,11514313,Indoor potted primulas,Primulas en pot d'intérieur,Indoor potted primulas.,Primulas en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143135,11514313,Other indoor potted herbaceous flowering perennials,Autres plantes herbacées vivaces à fleurs en pot d'intérieur,Other indoor potted herbaceous flowering perennials.,Autres plantes herbacées vivaces à fleurs en pot d'intérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514314,1151431,Indoor potted perennial rhizome plants,Plantes vivaces à rhizomes en pot d'intérieur,Indoor potted perennial rhizome plants.,Plantes vivaces à rhizomes en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143141,11514314,Indoor potted orchids,Orchidées en pot d'intérieur,Indoor potted orchids.,Orchidées en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143142,11514314,Indoor potted lilies,Lis en pot d'intérieur,Indoor potted lilies.,lis en pot d'intérieur
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143143,11514314,Other indoor potted perennial rhizome plants,Autres plantes vivaces à rhizomes en pot d'intérieur,Other indoor potted perennial rhizome plants.,Autres plantes vivaces à rhizomes en pot d'intérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514315,1151431,Indoor potted tropical foliage and green plants,Plantes tropicales et plantes vertes en pot d'intérieur,Indoor potted tropical foliage and green plants.,Plantes tropicales et plantes vertes en pot d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143151,11514315,Indoor potted tropical foliage and green plants,Plantes tropicales et plantes vertes en pot d'intérieur,Indoor potted tropical foliage and green plants.,Plantes tropicales et plantes vertes en pot d'intérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514316,1151431,Indoor hanging pots,Plantes suspendues d'intérieur,Indoor hanging pots.,Plantes suspendues d'intérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143161,11514316,Indoor hanging pots,Plantes suspendues d'intérieur,Indoor hanging pots.,Plantes suspendues d'intérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514317,1151431,"Other indoor potted plants, n.e.c.","Autres plantes en pot d'intérieur, n.c.a.","Other indoor potted plants, n.e.c.","Autres plantes en pot d'intérieur, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143171,11514317,"Other indoor potted plants, n.e.c.","Autres plantes en pot d'intérieur, n.c.a.","Other indoor potted plants, n.e.c.","Autres plantes en pot d'intérieur, n.c.a."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1151432,115143,Outdoor potted plants,Plantes en pot d'extérieur,Outdoor potted plants.,Plantes en pot d'extérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514321,1151432,Outdoor potted annual plants,Plantes annuelles en pot d'extérieur,Outdoor potted annual plants.,Plantes annuelles en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143211,11514321,Outdoor potted begonias,Bégonias en pot d'extérieur,Outdoor potted begonias.,Bégonias en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143212,11514321,Outdoor potted dahlias,Dahlias en pot d'extérieur,Outdoor potted dahlias.,Dahlias en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143213,11514321,Outdoor potted calibrachoas,Calibrachoas en pot d'extérieur,Outdoor potted calibrachoas.,Calibrachoas en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143214,11514321,Outdoor potted verbenas,Verveines en pot d'extérieur,Outdoor potted verbenas.,Verveines en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143215,11514321,Outdoor potted geraniums,Géraniums en pot d'extérieur,Outdoor potted geraniums.,Géraniums en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143216,11514321,Outdoor potted Hawker's balsams,Balsamines de Hawker en pot d'extérieur,Outdoor potted Hawker's balsams.,Balsamines de Hawker en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143217,11514321,Outdoor potted petunias,Pétunias en pot d'extérieur,Outdoor potted petunias.,Pétunias en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143218,11514321,Outdoor potted pansies,Pensées en pot d'extérieur,Outdoor potted pansies.,Pensées en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143219,11514321,"Other outdoor potted annual plants, n.e.c.","Autres plantes annuelles en pot d'extérieur, n.c.a.","Other outdoor potted annual plants, n.e.c.","Autres plantes annuelles en pot d'extérieur, n.c.a."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514322,1151432,Outdoor potted perennials,Plantes vivaces en pot d'extérieur,Outdoor potted perennials.,Plantes vivaces en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143221,11514322,Outdoor potted chrysanthemums,Chrysanthèmes en pot d'extérieur,Outdoor potted chrysanthemums.,Chrysanthèmes en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143222,11514322,Outdoor potted argyranthemums,Argyranthèmes en pot d'extérieur,Outdoor potted argyranthemums.,Argyranthèmes en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143223,11514322,Outdoor potted rudbeckias,Rudbeckias en pot d'extérieur,Outdoor potted rudbeckias.,Rudbeckias en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143224,11514322,Outdoor potted heliopsis,Heliopsis en pot d'extérieur,Outdoor potted heliopsis.,Heliopsis en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143225,11514322,"Outdoor potted herbaceous flowering perennials, n.e.c.","Plantes herbacées vivaces à fleurs en pot d'extérieur, n.c.a.","Outdoor potted herbaceous flowering perennials, n.e.c.","Plantes herbacées vivaces à fleurs en pot d'extérieur, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143226,11514322,"Other outdoor potted perennials, n.e.c.","Autres plantes vivaces en pot d'extérieur, n.c.a.","Other outdoor potted perennials, n.e.c.","Autres plantes vivaces en pot d'extérieur, n.c.a."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514323,1151432,Outdoor hanging pots,Plantes suspendues d'extérieur,Outdoor hanging pots.,Plantes suspendues d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143231,11514323,Outdoor hanging pots,Plantes suspendues d'extérieur,Outdoor hanging pots.,Plantes suspendues d'extérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514324,1151432,Outdoor potted fine herb plants,Plants de fines herbes en pot d'extérieur,Outdoor potted fine herb plants.,Plants de fines herbes en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143241,11514324,Outdoor potted fine herb plants,Plants de fines herbes en pot d'extérieur,Outdoor potted fine herb plants.,Plants de fines herbes en pot d'extérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514325,1151432,Outdoor potted vegetable plants,Plants de légumes en pot d'extérieur,Outdoor potted vegetable plants.,Plants de légumes en pot d'extérieur.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143251,11514325,Outdoor potted vegetable plants,Plants de légumes en pot d'extérieur,Outdoor potted vegetable plants.,Plants de légumes en pot d'extérieur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514326,1151432,"Other outdoor potted plants, n.e.c.","Autres plantes en pot d'extérieur, n.c.a.","Other outdoor potted plants, n.e.c.","Autres plantes en pot d'extérieur, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143261,11514326,"Other outdoor potted plants, n.e.c.","Autres plantes en pot d'extérieur, n.c.a.","Other outdoor potted plants, n.e.c.","Autres plantes en pot d'extérieur, n.c.a."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1151433,115143,Cuttings,Boutures,Cuttings.,Boutures.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514331,1151433,Chrysanthemum cuttings,Boutures de chrysanthèmes,Chrysanthemum cuttings.,Boutures de chrysanthèmes.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143311,11514331,Chrysanthemum cuttings,Boutures de chrysanthèmes,Chrysanthemum cuttings.,Boutures de chrysanthèmes.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514332,1151433,Poinsettia cuttings,Boutures de poinsettias,Poinsettia cuttings.,Boutures de poinsettias.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143321,11514332,Poinsettia cuttings,Boutures de poinsettias,Poinsettia cuttings.,Boutures de poinsettias.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514333,1151433,Geranium cuttings,Boutures de géraniums,Geranium cuttings.,Boutures de géraniums.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143331,11514333,Geranium cuttings,Boutures de géraniums,Geranium cuttings.,Boutures de géraniums.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514334,1151433,Impatien cuttings,Boutures d'impatientes,Impatien cuttings.,Boutures d'impatientes.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143341,11514334,Impatien cuttings,Boutures d'impatientes,Impatien cuttings.,Boutures d'impatientes.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514335,1151433,"Other cuttings, n.e.c.","Autres boutures, n.c.a.","Other cuttings, n.e.c.","Autres boutures, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143351,11514335,"Other cuttings, n.e.c.","Autres boutures, n.c.a.","Other cuttings, n.e.c.","Autres boutures, n.c.a."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1151434,115143,Bedding plants,Plantes à repiquer,Bedding plants.,Plantes à repiquer.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514341,1151434,Ornamental bedding plants,Plantes ornementales à repiquer,Ornamental bedding plants.,Plantes ornementales à repiquer.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143411,11514341,Ornamental bedding plants,Plantes ornementales à repiquer,Ornamental bedding plants.,Plantes ornementales à repiquer.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11514342,1151434,Vegetable bedding plants,Plantes potagères à repiquer,Vegetable bedding plants.,Plantes potagères à repiquer.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),115143421,11514342,Vegetable bedding plants,Plantes potagères à repiquer,Vegetable bedding plants.,Plantes potagères à repiquer.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1151435,115143,Cut flowers,Fleurs coupées,Cut flowers.,Fleurs coupées.
