Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
3,Group (three-digit codes),Groupe (codes à trois chiffres),363,C183,"Medical, measuring, and other electronic and electrical machinery and equipment","Appareils et matériel médicaux, appareils et matériel de mesure, et autres appareils et matériel électroniques et électriques","This group comprises medical, measuring, and other electronic and electrical machinery and equipment.","Ce groupe comprend les appareils et le matériel médicaux, les appareils et le matériel de mesure, et autres appareils et matériel électroniques et électriques."
4,Class (five-digit codes),Classe (codes à cinq chiffres),36311,363,Electric motors and generators,Moteurs et génératrices électriques,This class comprises electric motors and generators.,Cette classe comprend les moteurs et les génératrices électriques.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),363111,36311,Electric motors and generators,Moteurs et génératrices électriques,This subclass comprises electric motors and generators.,Cette sous-classe comprend les moteurs et génératrices électriques.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631111,363111,"Fractional horsepower motors, rated at less than 746 watts (except hermetic)","Moteurs de faible puissance, de puissance nominale inférieure à 746 watts (sauf les moteurs hermétiques)","Fractional horsepower motors, rated at less than 746 watts, except hermetic.","Moteurs de faible puissance, de puissance nominale inférieure à 746 watts, sauf les moteurs hermétiques."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631112,363111,"Integral horsepower land transportation motors and generators, rated at 746 watts or more (except hermetic)","Moteurs et générateurs de puissance moyenne pour le matériel de transport terrestre, de puissance nominale de 746 watts ou plus (sauf les moteurs hermétiques)","Integral horsepower motors and generators for land transportation, rated at 746 watts or more, except hermetic.","Moteurs et générateurs de puissance moyenne pour le matériel de transport terrestre, de puissance nominale de 746 watts ou plus, sauf les moteurs hermétiques."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631113,363111,"Integral horsepower motors and generators, rated at 746 watts or more (except for land transportation and hermetic)","Moteurs et générateurs de puissance moyenne, de puissance nominale de 746 watts ou plus (sauf pour le matériel de transport terrestre et les moteurs hermétiques)","Integral horsepower motors and generators rated at 746 watts or more, except for land transportation equipment and hermetic.","Moteurs et générateurs de puissance moyenne, de puissance nominale de 746 watts ou plus, sauf pour le matériel de transport terrestre et les moteurs hermétiques."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631114,363111,Prime mover generator sets (except steam or hydraulic turbine),Groupes électrogènes d'entraînement (sauf les turbines à vapeur ou hydrauliques),"Prime mover generator sets, except steam or hydraulic turbine.","Groupes électrogènes d'entraînement, sauf les turbines à vapeur ou hydrauliques."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631115,363111,Fractional motor generator sets and other rotating equipment (including hermetic),Groupes moteur-générateur de faible puissance et autre matériel tournant (y compris les moteurs hermétiques),"Fractional motor generator sets and other rotating equipment, including hermetic.","Groupes moteur-générateur de faible puissance et autre matériel tournant, y compris les moteurs hermétiques."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631116,363111,Integral motor generator sets and other rotating equipment (including hermetic),Groupes moteur-générateur de puissance moyenne et autre matériel tournant (y compris les moteurs hermétiques),"Integral motor generator sets and other rotating equipment, including hermetics.","Groupes moteur-générateur de puissance moyenne et autre matériel tournant, y compris les moteurs hermétiques."
4,Class (five-digit codes),Classe (codes à cinq chiffres),36312,363,"Measuring, control, and scientific instruments","Instruments de mesure, de commande et scientifiques","This class comprises measuring, control, and scientific instruments.","Cette classe comprend les instruments de mesure, de commande et scientifiques."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),363121,36312,Watches and clocks (except parts and components),Montres et horloges (sauf les pièces et composants),"This subclass comprises watches and clocks, except parts and components.","Cette sous-classe comprend les montres et les horloges, sauf leurs pièces et composants."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631211,363121,Watches (except parts and components),Montres (sauf les pièces et composants),"Watches, except parts and components.","Montres, sauf leurs pièces et composants."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631212,363121,Clocks (except parts and components),Horloges (sauf les pièces et composants),"Clocks, except parts and components.","Horloges, sauf leurs pièces et composants."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),363122,36312,"Automatic environmental controls for monitoring residential, commercial, and appliance use","Systèmes automatisés de contrôle de l'environnement pour usage résidentiel, commercial et dans les électroménagers","This subclass comprises automatic environmental controls for monitoring residential, commercial, and appliance use.","Cette sous-classe comprend les systèmes automatisés de contrôle de l'environnement pour usage résidentiel, commercial et dans les électroménagers."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631221,363122,"Automatic environmental controls for monitoring residential, commercial, and appliance use","Systèmes automatisés de contrôle de l'environnement pour usage résidentiel, commercial et dans les électroménagers","Automatic environmental controls for monitoring residential, commercial, and appliance use.","Systèmes automatisés de contrôle de l'environnement pour usage résidentiel, commercial et dans les électroménagers."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),363123,36312,"Instruments for measuring electricity, and testing electrical motors and circuit boards",Instruments de mesure du courant électrique et d'essai de moteurs et de cartes de circuits électriques,"This subclass comprises instruments for measuring electricity, and testing electrical motors and circuit boards.",Cette sous-classe comprend les instruments de mesure du courant électrique et d'essai de moteurs et de cartes de circuits électriques.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631231,363123,Electrical motor and circuit testing equipment,Appareils d'essai de moteurs et de circuits électriques,Electrical motor and circuit testing equipment.,Appareils d'essai de moteurs et de circuits électriques.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631232,363123,Instruments for measuring electrical current (except test equipment),Instruments de mesure du courant électrique (sauf les appareils d'essai),"Instruments for measuring electrical current, except test equipment.","Instruments de mesure du courant électrique, sauf les appareils d'essai."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),363124,36312,"Flowmeters, counting devices (except for motor vehicles), and aircraft engine instruments","Débitmètres, compteurs (sauf pour les véhicules automobiles), et instruments de moteurs d'aéronefs","This subclass comprises flowmeters, counting devices, except for motor vehicles, and aircraft engine instruments.","Cette sous-classe comprend les débitmètres, les compteurs, sauf pour les véhicules automobiles, et les instruments de moteurs d'aéronefs."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3631241,363124,Integrating and totalizing meters for gas and liquids (except parts),Compteurs intégrateurs et totalisateurs pour gaz et liquides (sauf les pièces),"Integrating and totalizing meters for gas and liquids, except parts.","Compteurs intégrateurs et totalisateurs pour gaz et liquides, sauf les pièces."
