node_id,source_code,parent_code,label,definition,path_string,comparator_class_type,default_offer_template
CA_NAPCS_2022_4661111,4661111,466111,Concrete reinforcing bars,Concrete reinforcing bars.,Metal building and construction materials / Fabricated steel plate and other fabricated structural metal / Concrete reinforcing bars / Concrete reinforcing bars,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661121,4661121,466112,Fabricated bar joists,Fabricated bar joists.,Metal building and construction materials / Fabricated steel plate and other fabricated structural metal / Fabricated bar joists / Fabricated bar joists,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661131,4661131,466113,"Fabricated steel plate, for construction","Fabricated steel plate, for construction.","Metal building and construction materials / Fabricated steel plate and other fabricated structural metal / Fabricated steel plate / Fabricated steel plate, for construction",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661132,4661132,466113,Fabricated steel plate (except for construction),"Fabricated steel plate, except for construction.",Metal building and construction materials / Fabricated steel plate and other fabricated structural metal / Fabricated steel plate / Fabricated steel plate (except for construction),ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661141,4661141,466114,Other fabricated structural metal,Other fabricated structural metal.,Metal building and construction materials / Fabricated steel plate and other fabricated structural metal / Other fabricated structural metal / Other fabricated structural metal,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661211,4661211,466121,Single-lever plumbing fixture controls,Single-lever plumbing fixture controls.,Metal building and construction materials / Metal valves and pipe fittings (except industrial valves) and enamelled metal sanitary ware / Plumbing fixtures and fittings / Single-lever plumbing fixture controls,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661212,4661212,466121,"Lavatory and sink fittings, and other miscellaneous plumbing fixtures, fittings and trim","Lavatory and sink fittings, and other miscellaneous plumbing fixtures, fittings and trim.","Metal building and construction materials / Metal valves and pipe fittings (except industrial valves) and enamelled metal sanitary ware / Plumbing fixtures and fittings / Lavatory and sink fittings, and other miscellaneous plumbing fixtures, fittings and trim",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661221,4661221,466122,"Metal fittings, flanges and unions for piping systems","Metal fittings, flanges and unions for piping systems.","Metal building and construction materials / Metal valves and pipe fittings (except industrial valves) and enamelled metal sanitary ware / Other valves and fittings / Metal fittings, flanges and unions for piping systems",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661222,4661222,466122,Plumbing and heating valves and specialties,Plumbing and heating valves and specialties.,Metal building and construction materials / Metal valves and pipe fittings (except industrial valves) and enamelled metal sanitary ware / Other valves and fittings / Plumbing and heating valves and specialties,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661231,4661231,466123,Enamelled metal sanitary ware,Enamelled metal sanitary ware.,Metal building and construction materials / Metal valves and pipe fittings (except industrial valves) and enamelled metal sanitary ware / Enamelled metal sanitary ware / Enamelled metal sanitary ware,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661311,4661311,466131,Metal doors and frames,Metal doors and frames.,Metal building and construction materials / Metal windows and doors / Metal doors and frames / Metal doors and frames,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661321,4661321,466132,"Metal windows, and metal window and door screens","Metal windows, and metal window and door screens.","Metal building and construction materials / Metal windows and doors / Metal windows, screens, and exterior moulding and trim / Metal windows, and metal window and door screens",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661322,4661322,466132,Metal moulding and trim,Metal moulding and trim.,"Metal building and construction materials / Metal windows and doors / Metal windows, screens, and exterior moulding and trim / Metal moulding and trim",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661411,4661411,466141,Metal flooring,Metal flooring.,Metal building and construction materials / Other architectural metal products / Metal flooring / Metal flooring,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661421,4661421,466142,Metal roofing,Metal roofing.,Metal building and construction materials / Other architectural metal products / Metal roofing / Metal roofing,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661431,4661431,466143,Metal roof drainage equipment,Metal roof drainage equipment.,Metal building and construction materials / Other architectural metal products / Metal roof drainage equipment / Metal roof drainage equipment,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661441,4661441,466144,Metal siding,Metal siding.,Metal building and construction materials / Other architectural metal products / Metal siding / Metal siding,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661451,4661451,466145,Ventilation ducts and stove pipe,Rigid ventilation ducts and stove pipe made of sheet metal.,Metal building and construction materials / Other architectural metal products / Metal work for heating and air-conditioning systems / Ventilation ducts and stove pipe,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661452,4661452,466145,"Metal grilles, registers, air diffusers, and other metal work for heating and air-conditioning systems","Metal grilles, registers, air diffusers, and other metal work for heating and air-conditioning systems.","Metal building and construction materials / Other architectural metal products / Metal work for heating and air-conditioning systems / Metal grilles, registers, air diffusers, and other metal work for heating and air-conditioning systems",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661461,4661461,466146,"Culverts, flumes and irrigation pipes","Culverts, flumes and irrigation pipes.","Metal building and construction materials / Other architectural metal products / Other metal products for architecture and construction / Culverts, flumes and irrigation pipes",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661462,4661462,466146,Metal studs,"Metal non-load and load-bearing studs for residential, commercial and industrial buildings.",Metal building and construction materials / Other architectural metal products / Other metal products for architecture and construction / Metal studs,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661463,4661463,466146,Metal ladders,Metal ladders.,Metal building and construction materials / Other architectural metal products / Other metal products for architecture and construction / Metal ladders,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661464,4661464,466146,Metal stairs and railings,Metal stairs and railings.,Metal building and construction materials / Other architectural metal products / Other metal products for architecture and construction / Metal stairs and railings,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4661465,4661465,466146,"Other metal products for architecture and construction, n.e.c.","Other metal products for architecture and construction, n.e.c.","Metal building and construction materials / Other architectural metal products / Other metal products for architecture and construction / Other metal products for architecture and construction, n.e.c.",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4711111,4711111,471111,"Prefabricated metal industrial, commercial, and institutional buildings, and components thereof","Prefabricated industrial, commercial and institutional buildings, predominantly made of metal, and their components, except manufactured (mobile) buildings, that are built in a factory or manufacturing facility; they are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Components of those buildings are built in a factory to be assembled later at a construction site.","Prefabricated buildings and components thereof / Prefabricated metal buildings and other non-wood buildings, and components thereof / Prefabricated metal buildings and components thereof / Prefabricated metal industrial, commercial, and institutional buildings, and components thereof",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4711112,4711112,471111,"Prefabricated metal residential and farm service buildings, and components thereof","Prefabricated residential and farm service buildings, predominantly made of metal, and their components, except manufactured (mobile) buildings, that are built in a factory or manufacturing facility; they are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Components of those buildings are built in a factory to be assembled later at a construction site.","Prefabricated buildings and components thereof / Prefabricated metal buildings and other non-wood buildings, and components thereof / Prefabricated metal buildings and components thereof / Prefabricated metal residential and farm service buildings, and components thereof",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4711211,4711211,471121,Prefabricated wood buildings,"Prefabricated (factory-built) buildings predominantly made of wood, except manufactured (mobile) buildings, that are built in a factory or manufacturing facility; they are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Prefabricated buildings can be used for residential or non-residential purposes.",Prefabricated buildings and components thereof / Prefabricated wood buildings and components thereof / Prefabricated wood buildings / Prefabricated wood buildings,ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_4711221,4711221,471122,Components for prefabricated wood buildings,"Components of prefabricated (factory-built) buildings predominantly made of wood, except manufactured (mobile) buildings, that are built in a factory to be assembled later at a construction site.",Prefabricated buildings and components thereof / Prefabricated wood buildings and components thereof / Components for prefabricated wood buildings / Components for prefabricated wood buildings,ExternalProductDetail,BaseComparableOffer
